GTEX_ID	File_Name	Google_URL	AWS_URL	Argon_GUID	Calcium_GUID	Helium_GUID	Xenon_GUID	DOS_URI	md5sum	File size	Assignment
GTEX-X261-0002-SM-5URDP	GTEX-X261-0002-SM-5URDP.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X261-0002-SM-5URDP.crai		dg.4503/bc048988-d511-409b-8493-676e54041c9f			dos://dg.4503/bc048988-d511-409b-8493-676e54041c9f	7f7cfa3baaf6da32d7f97feccaa5849b	1849671	Calcium
GTEX-X261-0002-SM-5URDP	GTEX-X261-0002-SM-5URDP.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X261-0002-SM-5URDP.cram		dg.4503/53bca410-19ad-4025-b312-31a077c82ac9			dos://dg.4503/53bca410-19ad-4025-b312-31a077c82ac9	1151b019b1c2a92ffba15630de278c48	66667894181	Calcium
GTEX-X3Y1-0002-SM-5URCV	GTEX-X3Y1-0002-SM-5URCV.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X3Y1-0002-SM-5URCV.crai		dg.4503/fa7726f2-5504-40d6-985c-cdcdd05d16b1			dos://dg.4503/fa7726f2-5504-40d6-985c-cdcdd05d16b1	3aaef3dbf80958223b6256ccb9d7f9cd	1838702	Calcium
GTEX-X3Y1-0002-SM-5URCV	GTEX-X3Y1-0002-SM-5URCV.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X3Y1-0002-SM-5URCV.cram		dg.4503/6f507850-7d88-4e4f-938f-0d26d42068ce			dos://dg.4503/6f507850-7d88-4e4f-938f-0d26d42068ce	dee41e196ff78ceb663ae8ba706d964d	63208072397	Calcium
GTEX-X4EO-0003-SM-5URCE	GTEX-X4EO-0003-SM-5URCE.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EO-0003-SM-5URCE.crai		dg.4503/3cb5bbcd-2f90-4fcb-909b-b3bbfb5e84f4			dos://dg.4503/3cb5bbcd-2f90-4fcb-909b-b3bbfb5e84f4	43aabf03ff574f33a91c94346585ceec	1661812	Calcium
GTEX-X4EO-0003-SM-5URCE	GTEX-X4EO-0003-SM-5URCE.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EO-0003-SM-5URCE.cram		dg.4503/3bd91583-0412-4875-8939-066243d8b471			dos://dg.4503/3bd91583-0412-4875-8939-066243d8b471	551a08a46fbd863d87b2e0c3c7e98499	57016710688	Calcium
GTEX-X4EP-0002-SM-5URCA	GTEX-X4EP-0002-SM-5URCA.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EP-0002-SM-5URCA.crai		dg.4503/7b0c4d4a-106a-4c6c-b78b-1a3ec9256a41			dos://dg.4503/7b0c4d4a-106a-4c6c-b78b-1a3ec9256a41	4c9642fdd20912aa3355e443b29cccc7	1729179	Calcium
GTEX-X4EP-0002-SM-5URCA	GTEX-X4EP-0002-SM-5URCA.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EP-0002-SM-5URCA.cram		dg.4503/61b7ee2e-f016-4082-af3e-b50a9b911d9d			dos://dg.4503/61b7ee2e-f016-4082-af3e-b50a9b911d9d	23af114cab536f570dc7fb7719783b83	59920028737	Calcium
GTEX-X4LF-0001-SM-7DRQ5	GTEX-X4LF-0001-SM-7DRQ5.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4LF-0001-SM-7DRQ5.crai		dg.4503/8ea667e9-f57d-4321-945f-69e61e2739a2			dos://dg.4503/8ea667e9-f57d-4321-945f-69e61e2739a2	b9c17e89b98ba95ecd99b66cd9cac8e2	1372771	Calcium
GTEX-X4LF-0001-SM-7DRQ5	GTEX-X4LF-0001-SM-7DRQ5.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4LF-0001-SM-7DRQ5.cram		dg.4503/a3f88224-6f18-43bf-ab6e-9894312056ac			dos://dg.4503/a3f88224-6f18-43bf-ab6e-9894312056ac	22f6e19f6351292cf380e2f5127a120d	34358165909	Calcium
GTEX-X4XX-0004-SM-5URCR	GTEX-X4XX-0004-SM-5URCR.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XX-0004-SM-5URCR.crai		dg.4503/4f8df0a8-b5af-45fe-8c87-a638292e9279			dos://dg.4503/4f8df0a8-b5af-45fe-8c87-a638292e9279	73583dbbd83921c83f8dd392709b62a9	1766259	Calcium
GTEX-X4XX-0004-SM-5URCR	GTEX-X4XX-0004-SM-5URCR.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XX-0004-SM-5URCR.cram		dg.4503/2946dba9-55e9-4639-992d-a1e60e7be710			dos://dg.4503/2946dba9-55e9-4639-992d-a1e60e7be710	dae3669e2cfc34246a27cab498ef565a	58722651710	Calcium
GTEX-X4XY-0002-SM-5URBG	GTEX-X4XY-0002-SM-5URBG.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XY-0002-SM-5URBG.crai		dg.4503/5d4c9cf7-4b13-4c25-bf09-1fffbade2255			dos://dg.4503/5d4c9cf7-4b13-4c25-bf09-1fffbade2255	f71e9af78bcbe3bfbb9438cc1c82fc45	2007086	Calcium
GTEX-X4XY-0002-SM-5URBG	GTEX-X4XY-0002-SM-5URBG.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XY-0002-SM-5URBG.cram		dg.4503/f2b62c5a-b77a-4ae9-aecb-e8a4a1f9511f			dos://dg.4503/f2b62c5a-b77a-4ae9-aecb-e8a4a1f9511f	28167c657fb47a5365d58f3f863d806e	67611417563	Calcium
GTEX-X585-0003-SM-5URCW	GTEX-X585-0003-SM-5URCW.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X585-0003-SM-5URCW.crai		dg.4503/7272e368-9933-4be8-8837-b2cb807f4ae2			dos://dg.4503/7272e368-9933-4be8-8837-b2cb807f4ae2	b35491728f13b1f0fbb906dd3eaf5347	1780893	Calcium
GTEX-X585-0003-SM-5URCW	GTEX-X585-0003-SM-5URCW.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X585-0003-SM-5URCW.cram		dg.4503/90ca53d3-b4a4-433b-8982-7a9685e6a288			dos://dg.4503/90ca53d3-b4a4-433b-8982-7a9685e6a288	0505071b5500585dec5d8d4cd341e893	59373683047	Calcium
GTEX-X5EB-0001-SM-5URCX	GTEX-X5EB-0001-SM-5URCX.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X5EB-0001-SM-5URCX.crai		dg.4503/c663ad03-4fd6-48f1-aa77-6600336cceaf			dos://dg.4503/c663ad03-4fd6-48f1-aa77-6600336cceaf	8c479294d848feb1b7afd4d161d7e3bd	2017354	Calcium
GTEX-X5EB-0001-SM-5URCX	GTEX-X5EB-0001-SM-5URCX.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X5EB-0001-SM-5URCX.cram		dg.4503/0c3de8a1-159d-4295-bebb-825ddab2d3a5			dos://dg.4503/0c3de8a1-159d-4295-bebb-825ddab2d3a5	a0984a266789ca929edce93d3b22c801	69768727676	Calcium
GTEX-X62O-0001-SM-5URD5	GTEX-X62O-0001-SM-5URD5.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X62O-0001-SM-5URD5.crai		dg.4503/d2d7dab4-f727-4f08-8641-53ee49a4c231			dos://dg.4503/d2d7dab4-f727-4f08-8641-53ee49a4c231	24da6f3e27338bbf5ca9c1f343e5e964	2180660	Calcium
GTEX-X62O-0001-SM-5URD5	GTEX-X62O-0001-SM-5URD5.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X62O-0001-SM-5URD5.cram		dg.4503/4c1c3862-0ca1-4b94-a632-b3b90524ef00			dos://dg.4503/4c1c3862-0ca1-4b94-a632-b3b90524ef00	9d91e0df34ff7cf192c3e01e6cc7351e	70767434228	Calcium
GTEX-X8HC-0003-SM-5URDI	GTEX-X8HC-0003-SM-5URDI.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X8HC-0003-SM-5URDI.crai		dg.4503/9f612650-5a82-45f5-a2da-eea59f207766			dos://dg.4503/9f612650-5a82-45f5-a2da-eea59f207766	1e963e1f52e8243af5e83d6f7840c8a2	1764928	Calcium
GTEX-X8HC-0003-SM-5URDI	GTEX-X8HC-0003-SM-5URDI.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X8HC-0003-SM-5URDI.cram		dg.4503/3022d30c-d563-488b-ae82-2e7eb23eb6bc			dos://dg.4503/3022d30c-d563-488b-ae82-2e7eb23eb6bc	cc620ebb2d2f5e9a36d1ef041bb25474	60174381932	Calcium
GTEX-XAJ8-0001-SM-5URBF	GTEX-XAJ8-0001-SM-5URBF.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XAJ8-0001-SM-5URBF.crai		dg.4503/02d89fd8-7f3b-4f18-8dca-4ab1c4ab455b			dos://dg.4503/02d89fd8-7f3b-4f18-8dca-4ab1c4ab455b	ea972439c6a3ab0fd5849e5cfb62155f	1885604	Calcium
GTEX-XAJ8-0001-SM-5URBF	GTEX-XAJ8-0001-SM-5URBF.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XAJ8-0001-SM-5URBF.cram		dg.4503/e424f90c-91f2-49fc-a263-759d3316babb			dos://dg.4503/e424f90c-91f2-49fc-a263-759d3316babb	7268380831e4c8db1947af858779ef0d	64631414235	Calcium
GTEX-XBEC-0002-SM-5SOEV	GTEX-XBEC-0002-SM-5SOEV.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEC-0002-SM-5SOEV.crai	ark:/99999/fk4nPo7iUHNmxwx	dg.4503/b48b2d5f-aeeb-4a42-bb40-b81905c6932b			dos://dg.4503/b48b2d5f-aeeb-4a42-bb40-b81905c6932b	d920128d31704318f3a1d697e81ee917	1812588	Argon
GTEX-XBEC-0002-SM-5SOEV	GTEX-XBEC-0002-SM-5SOEV.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEC-0002-SM-5SOEV.cram	ark:/99999/fk4nPo7iUHNmxwx	dg.4503/d8ff6040-2a0a-467d-9726-ec676d22e9e3			dos://dg.4503/d8ff6040-2a0a-467d-9726-ec676d22e9e3	35dae9d150d7b5b4832ec6052ceeabcd	57328716446	Argon
GTEX-XBED-0004-SM-5URD9	GTEX-XBED-0004-SM-5URD9.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBED-0004-SM-5URD9.crai	ark:/99999/fk4J0omrUh1tMOj	dg.4503/353aef84-a77f-4e4c-9ac9-8fe6c2fb6cbc			dos://dg.4503/353aef84-a77f-4e4c-9ac9-8fe6c2fb6cbc	1b423f4da4b900528f77dbb1997611da	1754596	Argon
GTEX-XBED-0004-SM-5URD9	GTEX-XBED-0004-SM-5URD9.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBED-0004-SM-5URD9.cram	ark:/99999/fk4J0omrUh1tMOj	dg.4503/3a2ac33e-43f3-4663-aaf1-3fe570e6b254			dos://dg.4503/3a2ac33e-43f3-4663-aaf1-3fe570e6b254	fa7c5263390cdeb3e92ac8832dd552f5	57924736017	Argon
GTEX-XBEW-0001-SM-7DLG7	GTEX-XBEW-0001-SM-7DLG7.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEW-0001-SM-7DLG7.crai	ark:/99999/fk4ghGUmYNT2OIf	dg.4503/fed836ff-0a2c-498a-965c-92c8a86d25d5			dos://dg.4503/fed836ff-0a2c-498a-965c-92c8a86d25d5	461a23ed6626b2f408d8840dab4e6e31	1367781	Argon
GTEX-XBEW-0001-SM-7DLG7	GTEX-XBEW-0001-SM-7DLG7.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEW-0001-SM-7DLG7.cram	ark:/99999/fk4ghGUmYNT2OIf	dg.4503/a44f61c7-350f-4456-bd06-d212a09fcabb			dos://dg.4503/a44f61c7-350f-4456-bd06-d212a09fcabb	6cbc0eae6db1ebd3ad7674ed9150eeab	34372803399	Argon
GTEX-XGQ4-0001-SM-5SOEG	GTEX-XGQ4-0001-SM-5SOEG.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XGQ4-0001-SM-5SOEG.crai	ark:/99999/fk41NfhXKdxHAm9U	dg.4503/511280ec-1335-4cc5-8576-755055895363			dos://dg.4503/511280ec-1335-4cc5-8576-755055895363	02774fe0684e5bba5065f1fc7d447f22	2725035	Argon
GTEX-XGQ4-0001-SM-5SOEG	GTEX-XGQ4-0001-SM-5SOEG.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XGQ4-0001-SM-5SOEG.cram	ark:/99999/fk41NfhXKdxHAm9U	dg.4503/8237bca7-0840-44db-8833-dd076c9cb15f			dos://dg.4503/8237bca7-0840-44db-8833-dd076c9cb15f	db3ae0d851a01d12ac6c583f4d077328	95066543457	Argon
GTEX-XMD1-0004-SM-7DLGN	GTEX-XMD1-0004-SM-7DLGN.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD1-0004-SM-7DLGN.crai	ark:/99999/fk4ZRs730lNQMCk	dg.4503/e58656c2-ea92-4e59-b313-514cfe7c6be3			dos://dg.4503/e58656c2-ea92-4e59-b313-514cfe7c6be3	1360dada3ec97b18af7441337bbdccf2	1434206	Argon
GTEX-XMD1-0004-SM-7DLGN	GTEX-XMD1-0004-SM-7DLGN.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD1-0004-SM-7DLGN.cram	ark:/99999/fk4ZRs730lNQMCk	dg.4503/ab23eadb-8101-4220-8075-40bf5a6b713c			dos://dg.4503/ab23eadb-8101-4220-8075-40bf5a6b713c	0aedfb5651afe07709e4179d02751f5c	35025426534	Argon
GTEX-XMD2-0001-SM-7DLGS	GTEX-XMD2-0001-SM-7DLGS.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD2-0001-SM-7DLGS.crai	ark:/99999/fk41DagzDNnkP7hO	dg.4503/fda61880-c316-4da3-b666-97bbc58c4d17			dos://dg.4503/fda61880-c316-4da3-b666-97bbc58c4d17	376cfca8ea9416e02322ed3753391026	1390898	Argon
GTEX-XMD2-0001-SM-7DLGS	GTEX-XMD2-0001-SM-7DLGS.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD2-0001-SM-7DLGS.cram	ark:/99999/fk41DagzDNnkP7hO	dg.4503/06535c64-c89e-46e3-8665-2b8a34644712			dos://dg.4503/06535c64-c89e-46e3-8665-2b8a34644712	64aa5447688dc000d817221ab832cdb6	34003559021	Argon
GTEX-XMD3-0003-SM-7DRQ7	GTEX-XMD3-0003-SM-7DRQ7.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD3-0003-SM-7DRQ7.crai	ark:/99999/fk41OsHqhQ9VfLlN	dg.4503/3e8725a1-68dd-4be2-b89e-7506a0d82b12			dos://dg.4503/3e8725a1-68dd-4be2-b89e-7506a0d82b12	e9e04c9934c1b3639db52512af64e6be	1539605	Argon
GTEX-XMD3-0003-SM-7DRQ7	GTEX-XMD3-0003-SM-7DRQ7.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD3-0003-SM-7DRQ7.cram	ark:/99999/fk41OsHqhQ9VfLlN	dg.4503/57ebdbfb-fafe-4bf8-aebf-f848b7bb21e2			dos://dg.4503/57ebdbfb-fafe-4bf8-aebf-f848b7bb21e2	28fdaaa0319e9ab25e4a04071b4a6cf0	34220739333	Argon
GTEX-XMK1-0003-SM-5URB9	GTEX-XMK1-0003-SM-5URB9.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMK1-0003-SM-5URB9.crai	ark:/99999/fk4tiqetZbcOPeM	dg.4503/84835380-21fe-4d4c-b235-4f3b89c3ab03			dos://dg.4503/84835380-21fe-4d4c-b235-4f3b89c3ab03	15eef23e1d68327a006a9cb38f634566	1672032	Argon
GTEX-XMK1-0003-SM-5URB9	GTEX-XMK1-0003-SM-5URB9.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMK1-0003-SM-5URB9.cram	ark:/99999/fk4tiqetZbcOPeM	dg.4503/117bb624-64de-43e4-9210-e73a5f94c918			dos://dg.4503/117bb624-64de-43e4-9210-e73a5f94c918	2a9dba847d49ae4707f1334be6ecc371	56766634341	Argon
GTEX-XOT4-0001-SM-5URCM	GTEX-XOT4-0001-SM-5URCM.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOT4-0001-SM-5URCM.crai	ark:/99999/fk4f0RSZyFZsqHL	dg.4503/a6d35283-cf76-4c21-a0d2-eb640ef02267			dos://dg.4503/a6d35283-cf76-4c21-a0d2-eb640ef02267	6a0f0297eb8c05716ff06e6d3dac1815	1821516	Argon
GTEX-XOT4-0001-SM-5URCM	GTEX-XOT4-0001-SM-5URCM.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOT4-0001-SM-5URCM.cram	ark:/99999/fk4f0RSZyFZsqHL	dg.4503/b614fbd8-83cc-496a-b4ec-99765a8b5ef1			dos://dg.4503/b614fbd8-83cc-496a-b4ec-99765a8b5ef1	4dca3900618dc201f82dca46ed1d604b	58994940450	Argon
GTEX-XOTO-0002-SM-5URC7	GTEX-XOTO-0002-SM-5URC7.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOTO-0002-SM-5URC7.crai	ark:/99999/fk4T5SAKwLt0KmK	dg.4503/24ce5dae-f8e8-4e43-bd9e-4a5d9b165763			dos://dg.4503/24ce5dae-f8e8-4e43-bd9e-4a5d9b165763	2b1585675cf0930f23e4c419297a29de	1735087	Argon
GTEX-XOTO-0002-SM-5URC7	GTEX-XOTO-0002-SM-5URC7.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOTO-0002-SM-5URC7.cram	ark:/99999/fk4T5SAKwLt0KmK	dg.4503/0d2bb549-6a58-4b6d-99d0-9928ec9e1fe7			dos://dg.4503/0d2bb549-6a58-4b6d-99d0-9928ec9e1fe7	24fed0be432291ade5ab4ee997ccdc5b	59996975657	Argon
GTEX-XPT6-0004-SM-5URDL	GTEX-XPT6-0004-SM-5URDL.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPT6-0004-SM-5URDL.crai	ark:/99999/fk48nHFoK3o3QAg	dg.4503/b0c087e6-5aa8-4042-ad89-9488645b6926			dos://dg.4503/b0c087e6-5aa8-4042-ad89-9488645b6926	e172b3d582ecc2a1b4e28ac44306f5d2	1612812	Argon
GTEX-XPT6-0004-SM-5URDL	GTEX-XPT6-0004-SM-5URDL.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPT6-0004-SM-5URDL.cram	ark:/99999/fk48nHFoK3o3QAg	dg.4503/69703f30-3bbd-4607-a0d0-4b6702139302			dos://dg.4503/69703f30-3bbd-4607-a0d0-4b6702139302	eceeb05bf903de423facc3c83fd935a5	53186455444	Argon
GTEX-XPVG-0003-SM-6UH19	GTEX-XPVG-0003-SM-6UH19.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPVG-0003-SM-6UH19.crai	ark:/99999/fk4G5p5LrK9J5nv	dg.4503/653d3860-6e85-4737-a089-edd601ef59ff			dos://dg.4503/653d3860-6e85-4737-a089-edd601ef59ff	c52a054302dc9108c600166f1c013b08	1600442	Argon
GTEX-XPVG-0003-SM-6UH19	GTEX-XPVG-0003-SM-6UH19.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPVG-0003-SM-6UH19.cram	ark:/99999/fk4G5p5LrK9J5nv	dg.4503/f0125f18-cd61-4895-8380-a0f757fbe7ce			dos://dg.4503/f0125f18-cd61-4895-8380-a0f757fbe7ce	3dff8cab1c1e60042b32cf2e4f7bce67	50277954092	Argon
GTEX-XQ3S-0002-SM-5JK42	GTEX-XQ3S-0002-SM-5JK42.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ3S-0002-SM-5JK42.crai	ark:/99999/fk415WaU2kuXmU08	dg.4503/76157506-9e5e-4faa-851c-271b893ffc30			dos://dg.4503/76157506-9e5e-4faa-851c-271b893ffc30	e0e008b49a618bc5d20a42ad88bac07b	2374607	Argon
GTEX-XQ3S-0002-SM-5JK42	GTEX-XQ3S-0002-SM-5JK42.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ3S-0002-SM-5JK42.cram	ark:/99999/fk415WaU2kuXmU08	dg.4503/a8e41941-fe95-42db-92bb-249467bbdcee			dos://dg.4503/a8e41941-fe95-42db-92bb-249467bbdcee	2b15e5e1762df4010a6a1a902f53df05	71436855458	Argon
GTEX-XQ8I-0001-SM-5JK4O	GTEX-XQ8I-0001-SM-5JK4O.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ8I-0001-SM-5JK4O.crai	ark:/99999/fk4voo17wd8V0GS	dg.4503/9e18a64d-c321-4a5b-8952-dca9f1c62efd			dos://dg.4503/9e18a64d-c321-4a5b-8952-dca9f1c62efd	71a234a45974255e093192fd8df993d4	1698049	Argon
GTEX-XQ8I-0001-SM-5JK4O	GTEX-XQ8I-0001-SM-5JK4O.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ8I-0001-SM-5JK4O.cram	ark:/99999/fk4voo17wd8V0GS	dg.4503/244b7864-5764-414e-a44a-6384dc1376ac			dos://dg.4503/244b7864-5764-414e-a44a-6384dc1376ac	bd576b98ac892b1e7036d9916657acbe	44476640474	Argon
GTEX-XUJ4-0001-SM-5JK4T	GTEX-XUJ4-0001-SM-5JK4T.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUJ4-0001-SM-5JK4T.crai	ark:/99999/fk4zeDBU4jf3OgD	dg.4503/888c7128-ff6e-4eed-839a-3f00ae5ecb5b			dos://dg.4503/888c7128-ff6e-4eed-839a-3f00ae5ecb5b	6a009325da51347b8b9fe0fe2e4658e6	2717582	Argon
GTEX-XUJ4-0001-SM-5JK4T	GTEX-XUJ4-0001-SM-5JK4T.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUJ4-0001-SM-5JK4T.cram	ark:/99999/fk4zeDBU4jf3OgD	dg.4503/78bdb765-f117-418b-b5b9-9d78989db02d			dos://dg.4503/78bdb765-f117-418b-b5b9-9d78989db02d	252c082cda664babf5eba8d64b140eab	86402543143	Argon
GTEX-XUW1-0002-SM-5JK4P	GTEX-XUW1-0002-SM-5JK4P.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUW1-0002-SM-5JK4P.crai	ark:/99999/fk4yTxk40DvW4is	dg.4503/7ad79653-c048-4024-a150-73cdbda1401a			dos://dg.4503/7ad79653-c048-4024-a150-73cdbda1401a	fe2d07d262255311a726de1cc9d769f4	2479686	Argon
GTEX-XUW1-0002-SM-5JK4P	GTEX-XUW1-0002-SM-5JK4P.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUW1-0002-SM-5JK4P.cram	ark:/99999/fk4yTxk40DvW4is	dg.4503/a9f9519c-e261-4f51-b1ec-e6eb7e015b75			dos://dg.4503/a9f9519c-e261-4f51-b1ec-e6eb7e015b75	28bbe71aaf15b056e235b2ec2902d2c6	75913387399	Argon
GTEX-XUZC-0002-SM-5JK3R	GTEX-XUZC-0002-SM-5JK3R.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUZC-0002-SM-5JK3R.crai	ark:/99999/fk4O74ns5O7V4U5	dg.4503/e38cf0d2-e1c1-42a3-be3c-5bc57c7eb7bc			dos://dg.4503/e38cf0d2-e1c1-42a3-be3c-5bc57c7eb7bc	9e25b2d7497d51fa07eaca5634ba20ea	1641143	Argon
GTEX-XUZC-0002-SM-5JK3R	GTEX-XUZC-0002-SM-5JK3R.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUZC-0002-SM-5JK3R.cram	ark:/99999/fk4O74ns5O7V4U5	dg.4503/d967e98d-6a29-41a5-b5e6-ce57eb4e8f9f			dos://dg.4503/d967e98d-6a29-41a5-b5e6-ce57eb4e8f9f	a9616d03616c7ef5c44d24994e4a993d	41929321869	Argon
GTEX-XV7Q-0004-SM-5JK3G	GTEX-XV7Q-0004-SM-5JK3G.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XV7Q-0004-SM-5JK3G.crai	ark:/99999/fk4I9KqUXi2RwUe	dg.4503/d26d6a57-ae15-48e7-86a9-febb30495f6c			dos://dg.4503/d26d6a57-ae15-48e7-86a9-febb30495f6c	4634248b614eb07b5f63aba0decdfb3a	2315003	Argon
GTEX-XV7Q-0004-SM-5JK3G	GTEX-XV7Q-0004-SM-5JK3G.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XV7Q-0004-SM-5JK3G.cram	ark:/99999/fk4I9KqUXi2RwUe	dg.4503/7aa420f8-b748-4914-8452-7292cd9e3438			dos://dg.4503/7aa420f8-b748-4914-8452-7292cd9e3438	0c899e608dd07edfbb4cc405d398626c	74188900496	Argon
GTEX-XXEK-0001-SM-5JK35	GTEX-XXEK-0001-SM-5JK35.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XXEK-0001-SM-5JK35.crai	ark:/99999/fk418RNSvkvE17Up	dg.4503/ba746fd0-1c43-4db9-89a3-0c6229e976ad			dos://dg.4503/ba746fd0-1c43-4db9-89a3-0c6229e976ad	4f0b5e13a3d0046e48f99e3e950a5258	2192541	Argon
GTEX-XXEK-0001-SM-5JK35	GTEX-XXEK-0001-SM-5JK35.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XXEK-0001-SM-5JK35.cram	ark:/99999/fk418RNSvkvE17Up	dg.4503/c1de5846-7149-48a2-95ea-d30ee211e1cf			dos://dg.4503/c1de5846-7149-48a2-95ea-d30ee211e1cf	2d61e56d13a4d5da13153fee5c92b342	65118584705	Argon
GTEX-XYKS-0003-SM-5JK4D	GTEX-XYKS-0003-SM-5JK4D.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XYKS-0003-SM-5JK4D.crai	ark:/99999/fk4EAIBCseoHthc	dg.4503/1027665c-a339-4eca-8571-537a0ca32b4d			dos://dg.4503/1027665c-a339-4eca-8571-537a0ca32b4d	00c37ba29619d46b14692c0edb3d6ab0	2395614	Argon
GTEX-XYKS-0003-SM-5JK4D	GTEX-XYKS-0003-SM-5JK4D.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XYKS-0003-SM-5JK4D.cram	ark:/99999/fk4EAIBCseoHthc	dg.4503/b7d37e6e-2987-4ea5-828d-5c96adde6820			dos://dg.4503/b7d37e6e-2987-4ea5-828d-5c96adde6820	5ca7ac4c830078400d4196dbf7769794	71622556905	Argon
GTEX-Y111-0001-SM-6UH1B	GTEX-Y111-0001-SM-6UH1B.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-Y111-0001-SM-6UH1B.crai	ark:/99999/fk4KAulQijoR5kz	dg.4503/f2f40f2a-2721-4e8f-acb2-d23a970cf1db			dos://dg.4503/f2f40f2a-2721-4e8f-acb2-d23a970cf1db	c37bac82b797440e715999d0faedafb5	1546968	Argon
